District Name,District Population,Residential Energy Consumption (MU/year),Residential Energy Consumption (kWh/year),Per Capita Energy Consumption (kWh/year),Source of Energy,Carbon Emission Factor (kg CO2/kWh),Carbon Emissions (kg CO2/year),Carbon Emissions (tons CO2/year),Population Density (per sq. km),Category,Sub-District,Sub-District Population,Emission Limit (kg CO2/year),Emission Limit (kg CO2/month),Low_Threshold,Moderate_Threshold,High_Threshold
Chennai,4647000,623.24,623240000,134.05,CONVENTIONAL,0.75284,469110041.6,469110.04,26553,Urban,Kamaraj Nagar (North),22907,1048.320541,87.36004508,43.68002254,78.62404057200001,87.36004508
Chennai,4647000,623.24,623240000,134.05,CONVENTIONAL,0.75284,469110041.6,469110.04,26553,Urban,Kamaraj Nagar (South),20416,934.3219178,77.86015982,38.93007991,70.07414383800001,77.86015982
Chennai,4647000,623.24,623240000,134.05,CONVENTIONAL,0.75284,469110041.6,469110.04,26553,Urban,Thiyagaraya Nagar,17718,810.8501048,67.57084207,33.785421035,60.813757863,67.57084207
Chennai,4647000,623.24,623240000,134.05,CONVENTIONAL,0.75284,469110041.6,469110.04,26553,Urban,Rajaji Nagar,24606,1126.073918,93.83949317,46.919746585,84.455543853,93.83949317
Chennai,4647000,623.24,623240000,134.05,CONVENTIONAL,0.75284,469110041.6,469110.04,26553,Urban,Virugambakkam (South),58003,2654.460923,221.2050769,110.60253845,199.08456921,221.2050769
Chennai,4647000,623.24,623240000,134.05,CONVENTIONAL,0.75284,469110041.6,469110.04,26553,Urban,Saligramam,59322,2714.823903,226.2353253,113.11766265,203.61179277,226.2353253
Chennai,4647000,623.24,623240000,134.05,CONVENTIONAL,0.75284,469110041.6,469110.04,26553,Urban,Bhemmannapet,55784,2552.910162,212.7425135,106.37125675,191.46826215000002,212.7425135
Chennai,4647000,623.24,623240000,134.05,CONVENTIONAL,0.75284,469110041.6,469110.04,26553,Urban,Thiruvalluvar Nagar,58468,2675.741276,222.9784397,111.48921985,200.68059573,222.9784397
Chennai,4647000,623.24,623240000,134.05,CONVENTIONAL,0.75284,469110041.6,469110.04,26553,Urban,Madhavaperumal Puram,41733,1909.87738,159.1564483,79.57822415,143.24080347,159.1564483
Chennai,4647000,623.24,623240000,134.05,CONVENTIONAL,0.75284,469110041.6,469110.04,26553,Urban,Karaneeswarapuram,25793,1180.396024,98.36633533,49.183167665,88.529701797,98.36633533
Chennai,4647000,623.24,623240000,134.05,CONVENTIONAL,0.75284,469110041.6,469110.04,26553,Urban,Santhome,23054,1055.047879,87.92065658,43.96032829,79.128590922,87.92065658
Chennai,4647000,623.24,623240000,134.05,CONVENTIONAL,0.75284,469110041.6,469110.04,26553,Urban,Mylapore,49869,2282.214916,190.1845763,95.09228815,171.16611867,190.1845763
Chennai,4647000,623.24,623240000,134.05,CONVENTIONAL,0.75284,469110041.6,469110.04,26553,Urban,Avvai Nagar (North),33270,1522.574951,126.8812459,63.44062295,114.19312131,126.8812459
Chennai,4647000,623.24,623240000,134.05,CONVENTIONAL,0.75284,469110041.6,469110.04,26553,Urban,Raja Annamalaipuram,22019,1007.681931,83.97349425,41.986747125,75.576144825,83.97349425
Chennai,4647000,623.24,623240000,134.05,CONVENTIONAL,0.75284,469110041.6,469110.04,26553,Urban,Avvai Nagar (South),37720,1726.225644,143.852137,71.9260685,129.4669233,143.852137
Chennai,4647000,623.24,623240000,134.05,CONVENTIONAL,0.75284,469110041.6,469110.04,26553,Urban,Adyar (West),35299,1615.430514,134.6192095,67.30960475,121.15728855000002,134.6192095
Chennai,4647000,623.24,623240000,134.05,CONVENTIONAL,0.75284,469110041.6,469110.04,26553,Urban,Adyar (East),33089,1514.291631,126.1909693,63.09548465,113.57187237000001,126.1909693
Chennai,4647000,623.24,623240000,134.05,CONVENTIONAL,0.75284,469110041.6,469110.04,26553,Urban,Velacherry,54598,2498.63382,208.219485,104.1097425,187.3975365,208.219485
Chennai,4647000,623.24,623240000,134.05,CONVENTIONAL,0.75284,469110041.6,469110.04,26553,Urban,Thiruvanmiyur (West),26525,1213.895419,101.1579516,50.5789758,91.04215644,101.1579516
Chennai,4647000,623.24,623240000,134.05,CONVENTIONAL,0.75284,469110041.6,469110.04,26553,Urban,Thiruvanmiyur (East),20124,920.9587712,76.74656427,38.373282135,69.07190784299999,76.74656427
Chengalpattu,2556000,338.32,338320000,132.36,CONVENTIONAL,0.75284,254468988.8,254468.99,868,Suburban,Chengalpattu,210306,9624.485954,802.0404962,401.0202481,721.83644658,802.0404962
Chengalpattu,2556000,338.32,338320000,132.36,CONVENTIONAL,0.75284,254468988.8,254468.99,868,Suburban,Thirukalukundram,238244,10903.04619,908.5871825,454.29359125,817.72846425,908.5871825
Chengalpattu,2556000,338.32,338320000,132.36,CONVENTIONAL,0.75284,254468988.8,254468.99,868,Suburban,Thiruporur,156427,7158.756594,596.5630495,298.28152475,536.9067445500001,596.5630495
Chengalpattu,2556000,338.32,338320000,132.36,CONVENTIONAL,0.75284,254468988.8,254468.99,868,Suburban,Tambaram,464297,21248.18101,1770.681751,885.3408755,1593.6135759000001,1770.681751
Chengalpattu,2556000,338.32,338320000,132.36,CONVENTIONAL,0.75284,254468988.8,254468.99,868,Suburban,Pallavaram,582783,26670.59807,2222.549839,1111.2749195,2000.2948551,2222.549839
Chengalpattu,2556000,338.32,338320000,132.36,CONVENTIONAL,0.75284,254468988.8,254468.99,868,Suburban,Vandalur(new),321003,14690.44566,1224.203805,612.1019025,1101.7834245000001,1224.203805
Chengalpattu,2556000,338.32,338320000,132.36,CONVENTIONAL,0.75284,254468988.8,254468.99,868,Suburban,Madurantagam,333902,15280.75808,1273.396507,636.6982535,1146.0568563,1273.396507
Chengalpattu,2556000,338.32,338320000,132.36,CONVENTIONAL,0.75284,254468988.8,254468.99,868,Suburban,Cheyyur,249282,11408.19143,950.6826192,475.3413096,855.61435728,950.6826192
Coimbatore,3458000,458.87,458870000,132.65,CONVENTIONAL,0.75284,345209060.8,345209.06,731,Suburban,Coimbatore South ,1592646,72886.1709,6073.847575,3036.9237875,5466.4628175,6073.847575
Coimbatore,3458000,458.87,458870000,132.65,CONVENTIONAL,0.75284,345209060.8,345209.06,731,Suburban,Coimbatore South,637389,29169.598,2430.799833,1215.3999165,2187.7198497,2430.799833
Coimbatore,3458000,458.87,458870000,132.65,CONVENTIONAL,0.75284,345209060.8,345209.06,731,Suburban,Pollachi,575928,26356.88448,2196.40704,1098.20352,1976.7663360000001,2196.40704
Coimbatore,3458000,458.87,458870000,132.65,CONVENTIONAL,0.75284,345209060.8,345209.06,731,Suburban,Sulur,321051,14692.64234,1224.386862,612.193431,1101.9481758000002,1224.386862
Coimbatore,3458000,458.87,458870000,132.65,CONVENTIONAL,0.75284,345209060.8,345209.06,731,Suburban,Mettupalayam,260172,11906.56358,992.2136317,496.10681585,892.9922685299999,992.2136317
Coimbatore,3458000,458.87,458870000,132.65,CONVENTIONAL,0.75284,345209060.8,345209.06,731,Suburban,Valparai,70859,3242.805484,270.2337903,135.11689515,243.21041127,270.2337903
Cuddalore,2606000,345.38,345380000,132.59,CONVENTIONAL,0.75284,259948664.8,259948.66,704,Suburban,Panruti,413639,18929.85814,1577.488178,788.744089,1419.7393602000002,1577.488178
Cuddalore,2606000,345.38,345380000,132.59,CONVENTIONAL,0.75284,259948664.8,259948.66,704,Suburban,Cuddalore,426466,19516.87554,1626.406295,813.2031475,1463.7656655,1626.406295
Cuddalore,2606000,345.38,345380000,132.59,CONVENTIONAL,0.75284,259948664.8,259948.66,704,Suburban,Kurinjipadi,331755,15182.50234,1265.208528,632.604264,1138.6876751999998,1265.208528
Cuddalore,2606000,345.38,345380000,132.59,CONVENTIONAL,0.75284,259948664.8,259948.66,704,Suburban,Chidambaram,467909,21413.4813,1784.456775,892.2283875,1606.0110975000002,1784.456775
Cuddalore,2606000,345.38,345380000,132.59,CONVENTIONAL,0.75284,259948664.8,259948.66,704,Suburban,Kattumannarkoil ,276947,12674.25804,1056.18817,528.094085,950.569353,1056.18817
Cuddalore,2606000,345.38,345380000,132.59,CONVENTIONAL,0.75284,259948664.8,259948.66,704,Suburban,Virudhachalam ,426592,19522.64183,1626.886819,813.4434095,1464.1981371000002,1626.886819
Cuddalore,2606000,345.38,345380000,132.59,CONVENTIONAL,0.75284,259948664.8,259948.66,704,Suburban,Tittakudi ,262606,12017.95364,1001.496137,500.7480685,901.3465233,1001.496137
Dharmapuri,1507000,199.71,199710000,132.62,CONVENTIONAL,0.75284,150340976.4,150340.98,335,Rural,Palakkodu ,346489,15856.79207,1321.399339,660.6996695,1189.2594051,1321.399339
Dharmapuri,1507000,199.71,199710000,132.62,CONVENTIONAL,0.75284,150340976.4,150340.98,335,Rural,Harur,240908,11024.96202,918.746835,459.3734175,826.8721515000001,918.746835
Dharmapuri,1507000,199.71,199710000,132.62,CONVENTIONAL,0.75284,150340976.4,150340.98,335,Rural,Pappireddipatti,243445,11141.0658,928.42215,464.211075,835.579935,928.42215
Dharmapuri,1507000,199.71,199710000,132.62,CONVENTIONAL,0.75284,150340976.4,150340.98,335,Rural,Dharmapuri ,441148,20188.78553,1682.398794,841.199397,1514.1589146,1682.398794
Dharmapuri,1507000,199.71,199710000,132.62,CONVENTIONAL,0.75284,150340976.4,150340.98,335,Rural,Pennagaram,234853,10747.85978,895.6549817,447.82749085,806.08948353,895.6549817
Dindigul,2160000,285.71,285710000,132.0,CONVENTIONAL,0.75284,214990856.4,214990.86,358,Rural,Palani ,292301,13376.92158,1114.743465,557.3717325,1003.2691185,1114.743465
Dindigul,2160000,285.71,285710000,132.0,CONVENTIONAL,0.75284,214990856.4,214990.86,358,Rural,Oddanchatram ,182600,8356.543015,696.3785846,348.1892923,626.74072614,696.3785846
Dindigul,2160000,285.71,285710000,132.0,CONVENTIONAL,0.75284,214990856.4,214990.86,358,Rural,Vedasandur,324540,14852.31364,1237.692803,618.8464015,1113.9235227,1237.692803
Dindigul,2160000,285.71,285710000,132.0,CONVENTIONAL,0.75284,214990856.4,214990.86,358,Rural,Natham,158687,7262.183688,605.181974,302.590987,544.6637766,605.181974
Dindigul,2160000,285.71,285710000,132.0,CONVENTIONAL,0.75284,214990856.4,214990.86,358,Rural,Dindigul,639910,29284.96955,2440.414129,1220.2070645,2196.3727160999997,2440.414129
Dindigul,2160000,285.71,285710000,132.0,CONVENTIONAL,0.75284,214990856.4,214990.86,358,Rural,Attur ,159846,7315.224396,609.602033,304.8010165,548.6418297,609.602033
Dindigul,2160000,285.71,285710000,132.0,CONVENTIONAL,0.75284,214990856.4,214990.86,358,Rural,Kodaikanal,115250,5274.32411,439.5270092,219.7635046,395.57430828,439.5270092
Dindigul,2160000,285.71,285710000,132.0,CONVENTIONAL,0.75284,214990856.4,214990.86,358,Rural,Nilakottai,286641,13117.8962,1093.158017,546.5790085,983.8422153,1093.158017
Erode,2252000,297.89,297890000,132.52,CONVENTIONAL,0.75284,224257167.6,224257.17,391,Rural,Sathyamangalam,327441,14985.07558,1248.756298,624.378149,1123.8806682,1248.756298
Erode,2252000,297.89,297890000,132.52,CONVENTIONAL,0.75284,224257167.6,224257.17,391,Rural,Bhavani ,327441,14985.07558,1248.756298,624.378149,1123.8806682,1248.756298
Erode,2252000,297.89,297890000,132.52,CONVENTIONAL,0.75284,224257167.6,224257.17,391,Rural,Gobichettipalayam,376351,17223.40263,1435.283553,717.6417765,1291.7551977,1435.283553
Erode,2252000,297.89,297890000,132.52,CONVENTIONAL,0.75284,224257167.6,224257.17,391,Rural,Perundurai ,266106,12178.12834,1014.844028,507.422014,913.3596252,1014.844028
Erode,2252000,297.89,297890000,132.52,CONVENTIONAL,0.75284,224257167.6,224257.17,391,Rural,Erode,822329,37633.22925,3136.102437,1568.0512185,2822.4921933,3136.102437
Kallakurichi,1370000,181.13,181130000,132.75,CONVENTIONAL,0.75284,136316126.2,136316.13,389,Rural,Tirukoilur,446531,20435.13422,1702.927852,851.463926,1532.6350668,1702.927852
Kallakurichi,1370000,181.13,181130000,132.75,CONVENTIONAL,0.75284,136316126.2,136316.13,389,Rural, Ulundurpet,373621,17098.46636,1424.872197,712.4360985,1282.3849773,1424.872197
Kallakurichi,1370000,181.13,181130000,132.75,CONVENTIONAL,0.75284,136316126.2,136316.13,389,Rural,Kallakurichi,466136,21332.34137,1777.695114,888.847557,1599.9256026,1777.695114
Kallakurichi,1370000,181.13,181130000,132.75,CONVENTIONAL,0.75284,136316126.2,136316.13,389,Rural, Sankarapuram,407970,18670.42089,1555.868408,777.934204,1400.2815672000002,1555.868408
Kancheepuram,1166000,154.17,154170000,132.77,CONVENTIONAL,0.75284,115995428.8,115995.43,704,Suburban,Sriperumbudur,510836,23378.00114,1948.166762,974.083381,1753.3500858,1948.166762
Kancheepuram,1166000,154.17,154170000,132.77,CONVENTIONAL,0.75284,115995428.8,115995.43,704,Suburban,Tambaram,383718,17560.54749,1463.378958,731.689479,1317.0410622,1463.378958
Kancheepuram,1166000,154.17,154170000,132.77,CONVENTIONAL,0.75284,115995428.8,115995.43,704,Suburban,Alandur,642237,29391.46285,2449.288571,1224.6442855,2204.3597139000003,2449.288571
Kancheepuram,1166000,154.17,154170000,132.77,CONVENTIONAL,0.75284,115995428.8,115995.43,704,Suburban,Sholinganallur,563342,25780.89625,2148.408021,1074.2040105,1933.5672189000002,2148.408021
Kancheepuram,1166000,154.17,154170000,132.77,CONVENTIONAL,0.75284,115995428.8,115995.43,704,Suburban,Chengalpattu,573406,26241.46716,2186.78893,1093.394465,1968.1100370000001,2186.78893
Kancheepuram,1166000,154.17,154170000,132.77,CONVENTIONAL,0.75284,115995428.8,115995.43,704,Suburban,Kancheepuram,497711,22777.346,1898.112167,949.0560835,1708.3009503,1898.112167
Kancheepuram,1166000,154.17,154170000,132.77,CONVENTIONAL,0.75284,115995428.8,115995.43,704,Suburban,Uthiramerur,148133,6779.188315,564.9323596,282.4661798,508.43912364000005,564.9323596
Kancheepuram,1166000,154.17,154170000,132.77,CONVENTIONAL,0.75284,115995428.8,115995.43,704,Suburban,Tirukalukundram,196897,9010.833789,750.9028158,375.4514079,675.81253422,750.9028158
Kancheepuram,1166000,154.17,154170000,132.77,CONVENTIONAL,0.75284,115995428.8,115995.43,704,Suburban,Maduranthakam,275953,12628.76843,1052.397369,526.1986845,947.1576321,1052.397369
Kancheepuram,1166000,154.17,154170000,132.77,CONVENTIONAL,0.75284,115995428.8,115995.43,704,Suburban,Cheyyur,206019,9428.294826,785.6912355,392.84561775,707.12211195,785.6912355
Kanyakumari,1870000,247.04,247040000,132.55,CONVENTIONAL,0.75284,185817241.6,185817.24,1111,Urban,Vilavancode,590567,27026.82661,2252.235551,1126.1177755,2027.0119959000003,2252.235551
Kanyakumari,1870000,247.04,247040000,132.55,CONVENTIONAL,0.75284,185817241.6,185817.24,1111,Urban,Kalkulam,606706,27765.41504,2313.784587,1156.8922935,2082.4061283,2313.784587
Kanyakumari,1870000,247.04,247040000,132.55,CONVENTIONAL,0.75284,185817241.6,185817.24,1111,Urban,Thovala,120926,5534.081712,461.173476,230.586738,415.0561284,461.173476
Kanyakumari,1870000,247.04,247040000,132.55,CONVENTIONAL,0.75284,185817241.6,185817.24,1111,Urban,Agastheeswaram,552175,25269.84742,2105.820618,1052.910309,1895.2385562000002,2105.820618
Karur,1064000,140.8,140800000,132.66,CONVENTIONAL,0.75284,105960672.0,105960.67,367,Rural,Aravakurichi,183321,8389.539003,699.1282503,349.56412515,629.21542527,699.1282503
Karur,1064000,140.8,140800000,132.66,CONVENTIONAL,0.75284,105960672.0,105960.67,367,Rural,Karur,445389,20382.8715,1698.572625,849.2863125,1528.7153625,1698.572625
Karur,1064000,140.8,140800000,132.66,CONVENTIONAL,0.75284,105960672.0,105960.67,367,Rural,Krishnarayapuram,119213,5455.687636,454.6406363,227.32031815,409.17657267,454.6406363
Karur,1064000,140.8,140800000,132.66,CONVENTIONAL,0.75284,105960672.0,105960.67,367,Rural,Kulithalai ,206731,9460.878937,788.4065781,394.20328905,709.56592029,788.4065781
Karur,1064000,140.8,140800000,132.66,CONVENTIONAL,0.75284,105960672.0,105960.67,367,Rural,Kadavur,109839,5026.694021,418.8911684,209.4455842,377.00205156000004,418.8911684
Krishnagiri,1880000,248.19,248190000,131.79,CONVENTIONAL,0.75284,186744159.6,186744.16,367,Rural,Hosur,539663,24697.24574,2058.103812,1029.051906,1852.2934308,2058.103812
Krishnagiri,1880000,248.19,248190000,131.79,CONVENTIONAL,0.75284,186744159.6,186744.16,367,Rural,Krishnagiri,597071,27324.47697,2277.039748,1138.519874,2049.3357732000004,2277.039748
Krishnagiri,1880000,248.19,248190000,131.79,CONVENTIONAL,0.75284,186744159.6,186744.16,367,Rural,Denkanikottai,347474,15901.86981,1325.155818,662.577909,1192.6402362,1325.155818
Krishnagiri,1880000,248.19,248190000,131.79,CONVENTIONAL,0.75284,186744159.6,186744.16,367,Rural,Pochampalli,182310,8343.271396,695.2726163,347.63630815,625.74535467,695.2726163
Krishnagiri,1880000,248.19,248190000,131.79,CONVENTIONAL,0.75284,186744159.6,186744.16,367,Rural,Uthangarai,213291,9761.092093,813.4243411,406.71217055,732.08190699,813.4243411
Madurai,3038000,402.43,402430000,132.63,CONVENTIONAL,0.75284,303023924.8,303023.92,819,Suburban,Melur,291398,13335.5965,1111.299708,555.649854,1000.1697372,1111.299708
Madurai,3038000,402.43,402430000,132.63,CONVENTIONAL,0.75284,303023924.8,303023.92,819,Suburban,Madurai North,494430,22627.19366,1885.599472,942.799736,1697.0395248000002,1885.599472
Madurai,3038000,402.43,402430000,132.63,CONVENTIONAL,0.75284,303023924.8,303023.92,819,Suburban,Vadipatti,234533,10733.21524,894.4346033,447.21730165,804.99114297,894.4346033
Madurai,3038000,402.43,402430000,132.63,CONVENTIONAL,0.75284,303023924.8,303023.92,819,Suburban,Usilampatti ,195756,8958.616837,746.5514031,373.27570155,671.89626279,746.5514031
Madurai,3038000,402.43,402430000,132.63,CONVENTIONAL,0.75284,303023924.8,303023.92,819,Suburban,Peraiyur ,200510,9176.179846,764.6816538,382.3408269,688.2134884200001,764.6816538
Madurai,3038000,402.43,402430000,132.63,CONVENTIONAL,0.75284,303023924.8,303023.92,819,Suburban,Thirumangalam,229645,10509.51983,875.7933192,437.8966596,788.2139872800001,875.7933192
Madurai,3038000,402.43,402430000,132.63,CONVENTIONAL,0.75284,303023924.8,303023.92,819,Suburban,Madurai South,1391980,63702.85184,5308.570987,2654.2854935,4777.7138883,5308.570987
Mayiladuthurai,85632,11.34,11340000,132.36,CONVENTIONAL,0.75284,8535178.56,8535.18,72,Rural,Mayialduthurai,259634,11881.94244,990.16187,495.080935,891.1456830000001,990.16187
Mayiladuthurai,85632,11.34,11340000,132.36,CONVENTIONAL,0.75284,8535178.56,8535.18,72,Rural,Kuthalam,131948,6038.49473,503.2078942,251.6039471,452.88710478,503.2078942
Mayiladuthurai,85632,11.34,11340000,132.36,CONVENTIONAL,0.75284,8535178.56,8535.18,72,Rural,Sirkali,319715,14631.50137,1219.291781,609.6458905,1097.3626029,1219.291781
Mayiladuthurai,85632,11.34,11340000,132.36,CONVENTIONAL,0.75284,8535178.56,8535.18,72,Rural,Tharangambadi,207059,9475.889595,789.6574663,394.82873315,710.69171967,789.6574663
Nagapattinam,1616000,212.64,212640000,131.79,CONVENTIONAL,0.75284,159999177.6,159999.18,629,Suburban,Nagapattinam,282784,12941.38368,1078.44864,539.22432,970.603776,1078.44864
Nagapattinam,1616000,212.64,212640000,131.79,CONVENTIONAL,0.75284,159999177.6,159999.18,629,Suburban,Kilvelur,138474,6337.151903,528.0959919,264.04799595,475.28639271,528.0959919
Nagapattinam,1616000,212.64,212640000,131.79,CONVENTIONAL,0.75284,159999177.6,159999.18,629,Suburban,Thirukkuvalai,60771,2781.13623,231.7613525,115.88067625,208.58521725,231.7613525
Nagapattinam,1616000,212.64,212640000,131.79,CONVENTIONAL,0.75284,159999177.6,159999.18,629,Suburban,Vedaranyam,216065,9888.041985,824.0034988,412.0017494,741.60314892,824.0034988
Namakkal,1727000,226.8,226800000,131.62,CONVENTIONAL,0.75284,170681520.0,170681.52,505,Suburban,Tiruchengode ,631507,28900.41298,2408.367748,1204.183874,2167.5309732,2408.367748
Namakkal,1727000,226.8,226800000,131.62,CONVENTIONAL,0.75284,170681520.0,170681.52,505,Suburban,Rasipuram ,340515,15583.39674,1298.616395,649.3081975,1168.7547555,1298.616395
Namakkal,1727000,226.8,226800000,131.62,CONVENTIONAL,0.75284,170681520.0,170681.52,505,Suburban,Namakkal ,541488,24780.76541,2065.063784,1032.531892,1858.5574056,2065.063784
Namakkal,1727000,226.8,226800000,131.62,CONVENTIONAL,0.75284,170681520.0,170681.52,505,Suburban,Paramathi-velur ,213091,9751.939253,812.6616044,406.3308022,731.39544396,812.6616044
Perambalur,565000,74.47,74470000,131.65,CONVENTIONAL,0.75284,56069315.6,56069.32,322,Rural,Veppanthattai,148743,6807.104478,567.2587065,283.62935325,510.53283585,567.2587065
Perambalur,565000,74.47,74470000,131.65,CONVENTIONAL,0.75284,56069315.6,56069.32,322,Rural,Perambalur,162356,7430.092539,619.1743783,309.58718915,557.25694047,619.1743783
Perambalur,565000,74.47,74470000,131.65,CONVENTIONAL,0.75284,56069315.6,56069.32,322,Rural,Kunnam ,254124,11629.78169,969.1484742,484.5742371,872.23362678,969.1484742
Pudukottai,1618000,212.77,212770000,131.88,CONVENTIONAL,0.75284,160096290.8,160096.29,348,Rural,Iluppur,219491,10044.83014,837.0691783,418.53458915,753.36226047,837.0691783
Pudukottai,1618000,212.77,212770000,131.88,CONVENTIONAL,0.75284,160096290.8,160096.29,348,Rural,Kulathur,162524,7437.780925,619.8150771,309.90753855,557.8335693900001,619.8150771
Pudukottai,1618000,212.77,212770000,131.88,CONVENTIONAL,0.75284,160096290.8,160096.29,348,Rural,Gandarvakkottai ,89982,4117.954291,343.1628576,171.5814288,308.84657184,343.1628576
Pudukottai,1618000,212.77,212770000,131.88,CONVENTIONAL,0.75284,160096290.8,160096.29,348,Rural,Pudukkottai ,228282,10447.14322,870.5952683,435.29763415,783.5357414700001,870.5952683
Pudukottai,1618000,212.77,212770000,131.88,CONVENTIONAL,0.75284,160096290.8,160096.29,348,Rural,Thirumayam,158860,7270.100894,605.8417412,302.9208706,545.2575670800001,605.8417412
Pudukottai,1618000,212.77,212770000,131.88,CONVENTIONAL,0.75284,160096290.8,160096.29,348,Rural,Ponnamaravathi ,108479,4964.454708,413.704559,206.8522795,372.33410310000005,413.704559
Pudukottai,1618000,212.77,212770000,131.88,CONVENTIONAL,0.75284,160096290.8,160096.29,348,Rural,Alangudi,170419,7799.089288,649.9241073,324.96205365,584.93169657,649.9241073
Pudukottai,1618000,212.77,212770000,131.88,CONVENTIONAL,0.75284,160096290.8,160096.29,348,Rural,Karambakudi ,110604,5061.703634,421.8086362,210.9043181,379.62777258000006,421.8086362
Pudukottai,1618000,212.77,212770000,131.88,CONVENTIONAL,0.75284,160096290.8,160096.29,348,Rural,Aranthangi,195782,8959.806706,746.6505588,373.3252794,671.98550292,746.6505588
Pudukottai,1618000,212.77,212770000,131.88,CONVENTIONAL,0.75284,160096290.8,160096.29,348,Rural,Manamelkudi ,86672,3966.474787,330.5395656,165.2697828,297.48560904,330.5395656
Pudukottai,1618000,212.77,212770000,131.88,CONVENTIONAL,0.75284,160096290.8,160096.29,348,Rural,Avudayarkoil,87250,3992.926495,332.7438746,166.3719373,299.46948714,332.7438746
Ranipet,1210000,159.28,159280000,131.85,CONVENTIONAL,0.75284,119907872.0,119907.87,562,Suburban,Arcot,250517,11464.71022,955.3925183,477.69625915,859.85326647,955.3925183
Ranipet,1210000,159.28,159280000,131.85,CONVENTIONAL,0.75284,119907872.0,119907.87,562,Suburban,Wallajah,444758,20353.99429,1696.166191,848.0830955,1526.5495719,1696.166191
Ranipet,1210000,159.28,159280000,131.85,CONVENTIONAL,0.75284,119907872.0,119907.87,562,Suburban,Arakonam,504026,23066.34693,1922.195578,961.097789,1729.9760202,1922.195578
Ramanathapuram,1353000,177.88,177880000,131.97,CONVENTIONAL,0.75284,133884694.4,133884.69,330,Rural,Tiruvadanai,212029,9703.337672,808.6114727,404.30573635,727.7503254300001,808.6114727
Ramanathapuram,1353000,177.88,177880000,131.97,CONVENTIONAL,0.75284,133884694.4,133884.69,330,Rural,Paramakudi,265142,12134.01165,1011.167638,505.583819,910.0508742000001,1011.167638
Ramanathapuram,1353000,177.88,177880000,131.97,CONVENTIONAL,0.75284,133884694.4,133884.69,330,Rural,Mudukulathur,113432,5191.124793,432.5937328,216.2968664,389.33435952,432.5937328
Ramanathapuram,1353000,177.88,177880000,131.97,CONVENTIONAL,0.75284,133884694.4,133884.69,330,Rural,Kamuthi,135658,6208.279914,517.3566595,258.67832975,465.62099355,517.3566595
Ramanathapuram,1353000,177.88,177880000,131.97,CONVENTIONAL,0.75284,133884694.4,133884.69,330,Rural,Kadaladi,145277,6648.485759,554.0404799,277.02023995,498.63643191000006,554.0404799
Ramanathapuram,1353000,177.88,177880000,131.97,CONVENTIONAL,0.75284,133884694.4,133884.69,330,Rural,Ramanathapuram,399232,18270.5333,1522.544442,761.272221,1370.2899978,1522.544442
Ramanathapuram,1353000,177.88,177880000,131.97,CONVENTIONAL,0.75284,133884694.4,133884.69,330,Rural,Rameswaram,82675,3783.555278,315.2962732,157.6481366,283.76664588,315.2962732
Salem,3482000,460.2,460200000,132.0,CONVENTIONAL,0.75284,346306368.0,346306.37,665,Suburban,Mettur,419887,19215.79286,1601.316072,800.658036,1441.1844648000001,1601.316072
Salem,3482000,460.2,460200000,132.0,CONVENTIONAL,0.75284,346306368.0,346306.37,665,Suburban,Omalur,494355,22623.76135,1885.313446,942.656723,1696.7821014,1885.313446
Salem,3482000,460.2,460200000,132.0,CONVENTIONAL,0.75284,346306368.0,346306.37,665,Suburban,Edappadi,223756,10240.01445,853.3345375,426.66726875,768.00108375,853.3345375
Salem,3482000,460.2,460200000,132.0,CONVENTIONAL,0.75284,346306368.0,346306.37,665,Suburban,Sankari,241783,11065.00569,922.0838075,461.04190375,829.8754267500001,922.0838075
Salem,3482000,460.2,460200000,132.0,CONVENTIONAL,0.75284,346306368.0,346306.37,665,Suburban,Salem,1272743,58246.06586,4853.838822,2426.919411,4368.4549398,4853.838822
Salem,3482000,460.2,460200000,132.0,CONVENTIONAL,0.75284,346306368.0,346306.37,665,Suburban,Yercaud,41869,1916.101311,159.6751093,79.83755465,143.70759837,159.6751093
Salem,3482000,460.2,460200000,132.0,CONVENTIONAL,0.75284,346306368.0,346306.37,665,Suburban,Vazhapadi,195412,8942.873952,745.239496,372.619748,670.7155464,745.239496
Salem,3482000,460.2,460200000,132.0,CONVENTIONAL,0.75284,346306368.0,346306.37,665,Suburban,Attur,430949,19722.03645,1643.503038,821.751519,1479.1527342000002,1643.503038
Salem,3482000,460.2,460200000,132.0,CONVENTIONAL,0.75284,346306368.0,346306.37,665,Suburban,Gangavalli,161302,7381.857072,615.154756,307.577378,553.6392804000001,615.154756
Sivagangai,1339000,176.13,176130000,131.89,CONVENTIONAL,0.75284,132489786.2,132489.79,316,Rural,Tirupathur,275779,12620.80545,1051.733788,525.866894,946.5604092,1051.733788
Sivagangai,1339000,176.13,176130000,131.89,CONVENTIONAL,0.75284,132489786.2,132489.79,316,Rural,Karaikkudi,300527,13753.37789,1146.114824,573.057412,1031.5033416,1146.114824
Sivagangai,1339000,176.13,176130000,131.89,CONVENTIONAL,0.75284,132489786.2,132489.79,316,Rural,Devakottai,157631,7213.856692,601.1547243,300.57736215,541.03925187,601.1547243
Sivagangai,1339000,176.13,176130000,131.89,CONVENTIONAL,0.75284,132489786.2,132489.79,316,Rural,Sivagangai,288674,13210.93482,1100.911235,550.4556175,990.8201115,1100.911235
